datetime,season,holiday,workingday,weather,temp,atemp,count
2011-02-05 15:00,1,0,0,3,9.02,13.635,60
2011-02-05 16:00,1,0,0,3,9.02,11.365,71
2011-02-05 17:00,1,0,0,2,9.84,10.605,78
2011-02-05 18:00,1,0,0,2,11.48,12.12,83
2011-02-05 19:00,1,0,0,2,11.48,12.12,84
2011-02-05 20:00,1,0,0,1,12.3,14.395,69
2011-02-05 21:00,1,0,0,1,10.66,12.88,56
2011-02-05 22:00,1,0,0,1,10.66,13.635,45
2011-02-05 23:00,1,0,0,1,10.66,12.88,59
2011-02-06 0:00,1,0,0,1,10.66,12.88,39
2011-02-06 1:00,1,0,0,1,10.66,11.365,44
2011-02-06 2:00,1,0,0,1,10.66,11.365,20
2011-02-06 3:00,1,0,0,1,10.66,14.395,13
2011-02-06 4:00,1,0,0,1,10.66,11.365,2
2011-02-06 5:00,1,0,0,1,10.66,12.88,1
2011-02-06 6:00,1,0,0,1,10.66,12.88,1
2011-02-06 7:00,1,0,0,1,9.84,12.12,8
2011-02-06 8:00,1,0,0,1,9.84,12.88,23
2011-02-06 9:00,1,0,0,1,11.48,14.395,45
2011-02-06 10:00,1,0,0,1,12.3,14.395,89
2011-02-06 11:00,1,0,0,1,13.12,15.15,117
2011-02-06 12:00,1,0,0,1,13.94,16.665,174
2011-02-06 13:00,1,0,0,1,13.94,18.18,182
2011-02-06 14:00,1,0,0,1,13.94,17.425,161
2011-02-06 15:00,1,0,0,1,13.94,17.425,182
2011-02-06 16:00,1,0,0,1,13.94,17.425,157
2011-02-06 17:00,1,0,0,1,13.94,18.18,121
2011-02-06 18:00,1,0,0,1,12.3,15.15,78
2011-02-06 19:00,1,0,0,1,11.48,14.395,21
2011-02-06 20:00,1,0,0,1,11.48,14.395,26
2011-02-06 21:00,1,0,0,1,10.66,15.15,27
2011-02-06 22:00,1,0,0,1,10.66,15.15,62
2011-02-06 23:00,1,0,0,1,9.84,14.395,30
2011-02-07 0:00,1,0,1,1,9.84,14.395,15
2011-02-07 1:00,1,0,1,1,9.02,13.635,5
2011-02-07 2:00,1,0,1,1,8.2,12.88,3
2011-02-07 3:00,1,0,1,1,8.2,12.88,1
2011-02-07 4:00,1,0,1,1,8.2,12.88,2
2011-02-07 5:00,1,0,1,1,8.2,12.88,10
2011-02-07 6:00,1,0,1,1,7.38,12.12,30
2011-02-07 7:00,1,0,1,1,7.38,12.12,95
2011-02-07 8:00,1,0,1,2,6.56,11.365,230
2011-02-07 9:00,1,0,1,1,9.02,13.635,118
2011-02-07 10:00,1,0,1,1,9.84,12.88,55
2011-02-07 11:00,1,0,1,1,12.3,15.91,47
2011-02-07 12:00,1,0,1,2,13.12,17.425,66
2011-02-07 13:00,1,0,1,2,14.76,18.18,64
2011-02-07 14:00,1,0,1,2,14.76,18.18,60
2011-02-07 15:00,1,0,1,2,15.58,19.695,50
2011-02-07 16:00,1,0,1,2,14.76,17.425,114
2011-02-07 17:00,1,0,1,2,13.12,15.91,216
2011-02-07 18:00,1,0,1,2,13.94,16.665,175
2011-02-07 19:00,1,0,1,2,13.12,17.425,128
2011-02-07 20:00,1,0,1,2,13.12,16.665,88
2011-02-07 21:00,1,0,1,1,13.12,17.425,78
2011-02-07 22:00,1,0,1,1,11.48,15.15,37
2011-02-07 23:00,1,0,1,2,12.3,16.665,25
2011-02-08 0:00,1,0,1,2,11.48,15.91,10
2011-02-08 1:00,1,0,1,2,11.48,15.91,4
2011-02-08 2:00,1,0,1,2,10.66,13.635,2
2011-02-08 3:00,1,0,1,3,11.48,13.635,1
2011-02-08 4:00,1,0,1,1,10.66,12.88,3
2011-02-08 5:00,1,0,1,1,10.66,11.365,2
2011-02-08 6:00,1,0,1,1,10.66,11.365,39
2011-02-08 7:00,1,0,1,1,9.84,9.85,100
2011-02-08 8:00,1,0,1,1,9.84,9.85,243
2011-02-08 9:00,1,0,1,1,9.84,9.85,135
2011-02-08 10:00,1,0,1,1,9.02,9.09,48
2011-02-08 11:00,1,0,1,1,9.02,9.09,50
2011-02-08 12:00,1,0,1,1,9.84,9.85,65
2011-02-08 13:00,1,0,1,2,9.84,9.85,50
2011-02-08 14:00,1,0,1,1,9.02,9.85,64
2011-02-08 15:00,1,0,1,1,9.02,9.85,51
2011-02-08 16:00,1,0,1,1,9.02,9.09,83
2011-02-08 17:00,1,0,1,1,9.02,9.09,176
2011-02-08 18:00,1,0,1,1,8.2,9.09,152
2011-02-08 19:00,1,0,1,1,6.56,6.06,101
2011-02-08 20:00,1,0,1,1,6.56,6.82,56
2011-02-08 21:00,1,0,1,1,5.74,5.305,54
2011-02-08 22:00,1,0,1,1,4.92,5.305,29
2011-02-08 23:00,1,0,1,1,4.92,5.305,12
2011-02-09 0:00,1,0,1,1,4.1,3.79,17
2011-02-09 1:00,1,0,1,1,4.1,5.305,7
2011-02-09 2:00,1,0,1,1,3.28,3.79,3
2011-02-09 3:00,1,0,1,1,2.46,3.79,2
2011-02-09 5:00,1,0,1,1,2.46,5.305,7
2011-02-09 6:00,1,0,1,1,2.46,7.575,43
2011-02-09 7:00,1,0,1,1,2.46,5.305,99
2011-02-09 8:00,1,0,1,1,4.1,6.82,199
2011-02-09 9:00,1,0,1,1,4.92,6.82,123
2011-02-09 10:00,1,0,1,1,5.74,9.09,59
2011-02-09 11:00,1,0,1,2,5.74,7.575,41
2011-02-09 12:00,1,0,1,2,7.38,9.09,61
2011-02-09 13:00,1,0,1,1,7.38,8.335,69
2011-02-09 14:00,1,0,1,1,8.2,9.09,58
2011-02-09 15:00,1,0,1,2,8.2,9.09,64
2011-02-09 16:00,1,0,1,2,8.2,9.85,79
2011-02-09 17:00,1,0,1,2,8.2,9.85,166
2011-02-09 18:00,1,0,1,2,7.38,8.335,170
2011-02-09 19:00,1,0,1,3,5.74,6.06,88
2011-02-09 20:00,1,0,1,3,5.74,7.575,84
2011-02-09 21:00,1,0,1,2,5.74,7.575,83
2011-02-09 22:00,1,0,1,3,6.56,8.335,46
2011-02-09 23:00,1,0,1,3,6.56,7.575,37
2011-02-10 0:00,1,0,1,3,5.74,6.82,16
2011-02-10 1:00,1,0,1,3,5.74,7.575,7
2011-02-10 2:00,1,0,1,3,5.74,7.575,3
2011-02-10 4:00,1,0,1,2,5.74,6.82,1
2011-02-10 5:00,1,0,1,2,4.92,6.06,6
2011-02-10 6:00,1,0,1,2,4.92,6.06,26
2011-02-10 7:00,1,0,1,1,4.1,3.79,99
2011-02-10 8:00,1,0,1,1,4.1,3.79,178
2011-02-10 9:00,1,0,1,1,4.92,5.305,122
2011-02-10 10:00,1,0,1,1,4.92,5.305,35
2011-02-10 11:00,1,0,1,1,5.74,6.06,45
2011-02-10 12:00,1,0,1,1,6.56,6.82,69
2011-02-10 13:00,1,0,1,1,7.38,8.335,62
2011-02-10 14:00,1,0,1,1,8.2,9.09,48
2011-02-10 15:00,1,0,1,1,8.2,9.85,50
2011-02-10 16:00,1,0,1,1,8.2,9.09,80
2011-02-10 17:00,1,0,1,1,7.38,9.09,165
2011-02-10 18:00,1,0,1,1,6.56,9.09,160
2011-02-10 19:00,1,0,1,1,5.74,8.335,112
2011-02-10 20:00,1,0,1,1,5.74,9.09,97
2011-02-10 21:00,1,0,1,1,5.74,10.605,72
2011-02-10 22:00,1,0,1,1,4.92,9.85,51
2011-02-10 23:00,1,0,1,1,4.92,7.575,34
2011-02-11 0:00,1,0,1,1,4.1,6.82,14
2011-02-11 1:00,1,0,1,1,4.1,6.82,7
2011-02-11 2:00,1,0,1,1,4.1,6.82,3
2011-02-11 5:00,1,0,1,1,3.28,6.06,4
2011-02-11 6:00,1,0,1,1,4.1,9.09,24
2011-02-11 7:00,1,0,1,1,3.28,8.335,74
2011-02-11 8:00,1,0,1,1,4.1,6.06,216
2011-02-11 9:00,1,0,1,1,4.92,6.06,140
2011-02-11 10:00,1,0,1,1,5.74,6.82,44
2011-02-11 11:00,1,0,1,1,9.02,11.365,64
2011-02-11 12:00,1,0,1,1,9.02,11.365,71
2011-02-11 13:00,1,0,1,1,9.84,11.365,110
2011-02-11 14:00,1,0,1,1,12.3,14.395,84
2011-02-11 15:00,1,0,1,1,13.12,15.91,74
2011-02-11 16:00,1,0,1,1,12.3,14.395,125
2011-02-11 17:00,1,0,1,1,12.3,16.665,211
2011-02-11 18:00,1,0,1,1,11.48,15.91,174
2011-02-11 19:00,1,0,1,1,10.66,15.15,101
2011-02-11 20:00,1,0,1,1,9.02,11.365,63
2011-02-11 21:00,1,0,1,1,8.2,10.605,47
2011-02-11 22:00,1,0,1,1,8.2,11.365,43
2011-02-11 23:00,1,0,1,1,7.38,12.12,53
2011-02-12 0:00,1,0,0,1,6.56,9.85,30
2011-02-12 1:00,1,0,0,1,5.74,10.605,24
2011-02-12 2:00,1,0,0,1,5.74,10.605,15
2011-02-12 3:00,1,0,0,1,4.92,9.85,10
2011-02-12 4:00,1,0,0,1,4.92,8.335,4
2011-02-12 5:00,1,0,0,1,4.92,8.335,1
2011-02-12 6:00,1,0,0,1,4.92,6.82,2
2011-02-12 7:00,1,0,0,1,4.92,7.575,11
2011-02-12 8:00,1,0,0,1,5.74,7.575,30
2011-02-12 9:00,1,0,0,1,6.56,9.09,43
2011-02-12 10:00,1,0,0,1,9.02,10.605,84
2011-02-12 11:00,1,0,0,1,12.3,13.635,114
2011-02-12 12:00,1,0,0,1,12.3,13.635,120
2011-02-12 13:00,1,0,0,1,12.3,13.635,135
2011-02-12 14:00,1,0,0,1,13.94,15.91,120
2011-02-12 15:00,1,0,0,1,13.94,15.15,174
2011-02-12 16:00,1,0,0,1,13.94,15.15,145
2011-02-12 17:00,1,0,0,1,13.12,14.395,137
2011-02-12 18:00,1,0,0,1,11.48,12.88,64
2011-02-12 19:00,1,0,0,1,11.48,13.635,41
2011-02-12 20:00,1,0,0,1,10.66,12.88,40
2011-02-12 21:00,1,0,0,1,10.66,15.15,51
2011-02-12 22:00,1,0,0,1,9.84,12.88,45
2011-02-12 23:00,1,0,0,1,9.02,11.365,32
2011-02-13 0:00,1,0,0,1,8.2,11.365,39
2011-02-13 1:00,1,0,0,1,8.2,11.365,24
2011-02-13 2:00,1,0,0,2,8.2,11.365,20
2011-02-13 3:00,1,0,0,2,8.2,11.365,12
2011-02-13 4:00,1,0,0,2,8.2,10.605,2
2011-02-13 6:00,1,0,0,2,8.2,10.605,5
2011-02-13 7:00,1,0,0,2,9.02,13.635,3
2011-02-13 8:00,1,0,0,2,9.02,11.365,12
2011-02-13 9:00,1,0,0,2,9.84,11.365,47
2011-02-13 10:00,1,0,0,1,12.3,13.635,105
2011-02-13 11:00,1,0,0,1,13.12,14.395,112
2011-02-13 12:00,1,0,0,1,14.76,15.91,152
2011-02-13 13:00,1,0,0,1,15.58,19.695,154
2011-02-13 14:00,1,0,0,2,16.4,20.455,161
2011-02-13 15:00,1,0,0,2,16.4,20.455,162
2011-02-13 16:00,1,0,0,2,17.22,21.21,134
2011-02-13 17:00,1,0,0,1,17.22,21.21,125
2011-02-13 18:00,1,0,0,1,16.4,20.455,95
2011-02-13 19:00,1,0,0,1,16.4,20.455,61
2011-02-13 20:00,1,0,0,1,16.4,20.455,47
2011-02-13 21:00,1,0,0,1,16.4,20.455,51
2011-02-13 22:00,1,0,0,1,16.4,20.455,36
2011-02-13 23:00,1,0,0,1,16.4,20.455,30
2011-02-14 0:00,1,0,1,1,15.58,19.695,11
2011-02-14 1:00,1,0,1,1,15.58,19.695,7
2011-02-14 2:00,1,0,1,1,14.76,16.665,2
2011-02-14 3:00,1,0,1,1,13.94,15.91,2
2011-02-14 4:00,1,0,1,1,13.12,15.15,2
2011-02-14 5:00,1,0,1,1,13.12,15.15,3
2011-02-14 6:00,1,0,1,1,13.94,15.15,26
2011-02-14 7:00,1,0,1,1,13.94,15.15,98
2011-02-14 8:00,1,0,1,1,15.58,19.695,256
2011-02-14 9:00,1,0,1,1,16.4,20.455,130
2011-02-14 10:00,1,0,1,1,18.04,21.97,55
2011-02-14 11:00,1,0,1,1,21.32,25,53
2011-02-14 12:00,1,0,1,1,22.96,26.515,126
2011-02-14 13:00,1,0,1,1,23.78,27.275,120
2011-02-14 14:00,1,0,1,1,24.6,29.545,90
2011-02-14 15:00,1,0,1,1,22.96,26.515,90
2011-02-14 16:00,1,0,1,1,21.32,25,118
2011-02-14 17:00,1,0,1,1,18.86,22.725,243
2011-02-14 18:00,1,0,1,1,16.4,20.455,205
2011-02-14 19:00,1,0,1,1,15.58,19.695,98
2011-02-14 20:00,1,0,1,1,14.76,15.91,70
2011-02-14 21:00,1,0,1,1,14.76,15.91,43
2011-02-14 22:00,1,0,1,1,13.94,14.395,45
2011-02-14 23:00,1,0,1,1,13.12,14.395,20
2011-02-15 0:00,1,0,1,1,12.3,13.635,19
2011-02-15 1:00,1,0,1,1,12.3,12.12,5
2011-02-15 2:00,1,0,1,1,11.48,11.365,3
2011-02-15 4:00,1,0,1,1,9.02,9.09,1
2011-02-15 5:00,1,0,1,1,9.02,9.09,4
2011-02-15 6:00,1,0,1,1,8.2,9.09,30
2011-02-15 7:00,1,0,1,1,8.2,9.09,105
2011-02-15 8:00,1,0,1,1,8.2,9.09,223
2011-02-15 9:00,1,0,1,1,9.02,9.85,110
2011-02-15 10:00,1,0,1,1,9.84,10.605,52
2011-02-15 11:00,1,0,1,1,10.66,12.12,57
2011-02-15 12:00,1,0,1,1,11.48,13.635,71
2011-02-15 13:00,1,0,1,1,13.12,15.15,82
2011-02-15 14:00,1,0,1,1,13.94,15.91,79
2011-02-15 15:00,1,0,1,1,13.94,16.665,85
2011-02-15 16:00,1,0,1,1,13.94,15.91,98
2011-02-15 17:00,1,0,1,1,13.12,15.15,206
2011-02-15 18:00,1,0,1,1,12.3,15.15,212
2011-02-15 19:00,1,0,1,1,11.48,14.395,145
2011-02-15 20:00,1,0,1,1,10.66,13.635,101
2011-02-15 21:00,1,0,1,1,9.84,14.395,66
2011-02-15 22:00,1,0,1,1,9.84,14.395,41
2011-02-15 23:00,1,0,1,2,9.02,12.88,20
2011-02-16 0:00,1,0,1,1,9.02,12.88,15
2011-02-16 1:00,1,0,1,1,8.2,11.365,9
2011-02-16 3:00,1,0,1,2,8.2,9.85,1
2011-02-16 4:00,1,0,1,1,8.2,9.85,1
2011-02-16 5:00,1,0,1,1,8.2,9.85,5
2011-02-16 6:00,1,0,1,1,8.2,9.85,33
2011-02-16 7:00,1,0,1,2,8.2,9.85,108
2011-02-16 8:00,1,0,1,2,9.02,11.365,230
2011-02-16 9:00,1,0,1,1,9.84,10.605,124
2011-02-16 10:00,1,0,1,1,10.66,11.365,69
2011-02-16 11:00,1,0,1,1,13.94,15.15,66
2011-02-16 12:00,1,0,1,1,15.58,19.695,86
2011-02-16 13:00,1,0,1,1,17.22,21.21,93
2011-02-16 14:00,1,0,1,1,18.86,22.725,82
2011-02-16 15:00,1,0,1,1,18.86,22.725,117
2011-02-16 16:00,1,0,1,1,18.86,22.725,122
2011-02-16 17:00,1,0,1,1,18.86,22.725,255
2011-02-16 18:00,1,0,1,1,16.4,20.455,222
2011-02-16 19:00,1,0,1,1,13.94,15.91,161
2011-02-16 20:00,1,0,1,1,15.58,19.695,118
2011-02-16 21:00,1,0,1,1,14.76,17.425,92
2011-02-16 22:00,1,0,1,1,13.94,16.665,73
2011-02-16 23:00,1,0,1,1,15.58,19.695,33
2011-03-01 0:00,1,0,1,1,12.3,13.635,7
2011-03-01 1:00,1,0,1,1,10.66,11.365,3
2011-03-01 2:00,1,0,1,1,9.84,10.605,4
2011-03-01 3:00,1,0,1,1,9.02,10.605,2
2011-03-01 4:00,1,0,1,1,9.02,10.605,1
2011-03-01 5:00,1,0,1,1,8.2,9.09,2
2011-03-01 6:00,1,0,1,1,8.2,9.09,46
2011-03-01 7:00,1,0,1,1,8.2,9.09,107
2011-03-01 8:00,1,0,1,1,8.2,9.09,214
2011-03-01 9:00,1,0,1,1,9.02,9.85,124
2011-03-01 10:00,1,0,1,1,9.84,10.605,68
2011-03-01 11:00,1,0,1,1,11.48,13.635,56
2011-03-01 12:00,1,0,1,1,12.3,15.15,86
2011-03-01 13:00,1,0,1,1,13.12,17.425,78
2011-03-01 14:00,1,0,1,1,13.12,16.665,79
2011-03-01 15:00,1,0,1,1,13.94,18.18,64
2011-03-01 16:00,1,0,1,1,13.94,17.425,102
2011-03-01 17:00,1,0,1,1,13.94,17.425,242
2011-03-01 18:00,1,0,1,1,13.12,15.91,224
2011-03-01 19:00,1,0,1,1,12.3,15.15,119
2011-03-01 20:00,1,0,1,1,12.3,15.91,88
2011-03-01 21:00,1,0,1,1,10.66,15.15,63
2011-03-01 22:00,1,0,1,1,9.84,13.635,47
2011-03-01 23:00,1,0,1,1,9.84,11.365,25
2011-03-02 0:00,1,0,1,1,9.02,11.365,8
2011-03-02 1:00,1,0,1,1,9.02,11.365,4
2011-03-02 2:00,1,0,1,1,9.02,11.365,2
2011-03-02 3:00,1,0,1,1,9.02,10.605,4
2011-03-02 4:00,1,0,1,1,8.2,10.605,1
2011-03-02 5:00,1,0,1,1,9.02,10.605,5
2011-03-02 6:00,1,0,1,1,9.02,10.605,40
2011-03-02 7:00,1,0,1,1,9.02,10.605,110
2011-03-02 8:00,1,0,1,1,9.84,10.605,256
2011-03-02 9:00,1,0,1,1,11.48,12.88,148
2011-03-02 10:00,1,0,1,1,13.12,15.15,76
2011-03-02 11:00,1,0,1,1,13.94,15.15,73
2011-03-02 12:00,1,0,1,1,16.4,20.455,82
2011-03-02 13:00,1,0,1,1,20.5,24.24,125
2011-03-02 14:00,1,0,1,1,21.32,25,96
2011-03-02 15:00,1,0,1,1,22.14,25.76,110
2011-03-02 16:00,1,0,1,1,22.14,25.76,139
2011-03-02 17:00,1,0,1,1,20.5,24.24,268
2011-03-02 18:00,1,0,1,1,18.86,22.725,201
2011-03-02 19:00,1,0,1,1,16.4,20.455,150
2011-03-02 20:00,1,0,1,1,14.76,16.665,95
2011-03-02 21:00,1,0,1,1,13.94,14.395,71
2011-03-02 22:00,1,0,1,1,12.3,12.88,48
2011-03-02 23:00,1,0,1,1,10.66,10.605,22
2011-03-03 0:00,1,0,1,1,9.84,9.85,13
2011-03-03 1:00,1,0,1,1,9.84,9.85,1
2011-03-03 2:00,1,0,1,1,8.2,8.335,3
2011-03-03 3:00,1,0,1,1,8.2,8.335,1
2011-03-03 4:00,1,0,1,1,6.56,6.06,1
2011-03-03 5:00,1,0,1,1,5.74,6.06,8
2011-03-03 6:00,1,0,1,1,5.74,6.06,35
2011-03-03 7:00,1,0,1,1,4.92,4.545,111
2011-03-03 8:00,1,0,1,1,5.74,6.06,220
2011-03-03 9:00,1,0,1,1,6.56,6.82,145
2011-03-03 10:00,1,0,1,1,7.38,9.09,56
2011-03-03 11:00,1,0,1,1,8.2,11.365,50
2011-03-03 12:00,1,0,1,1,9.02,11.365,72
2011-03-03 13:00,1,0,1,1,9.02,12.88,80
2011-03-03 14:00,1,0,1,1,9.84,12.88,78
2011-03-03 15:00,1,0,1,1,9.84,14.395,68
2011-03-03 16:00,1,0,1,1,10.66,15.15,71
2011-03-03 17:00,1,0,1,1,10.66,15.15,202
2011-03-03 18:00,1,0,1,1,9.84,10.605,167
2011-03-03 19:00,1,0,1,1,8.2,9.85,106
2011-03-03 20:00,1,0,1,1,8.2,11.365,70
2011-03-03 21:00,1,0,1,1,7.38,10.605,51
2011-03-03 22:00,1,0,1,1,8.2,12.88,53
2011-03-03 23:00,1,0,1,2,7.38,10.605,23
2011-03-04 0:00,1,0,1,2,8.2,9.85,12
2011-03-04 1:00,1,0,1,2,7.38,9.09,4
2011-03-04 2:00,1,0,1,2,7.38,9.09,2
2011-03-04 3:00,1,0,1,2,7.38,8.335,1
2011-03-04 4:00,1,0,1,2,7.38,9.09,1
2011-03-04 5:00,1,0,1,2,6.56,9.09,7
2011-03-04 6:00,1,0,1,2,6.56,9.85,29
2011-03-04 7:00,1,0,1,1,6.56,9.09,83
2011-03-04 8:00,1,0,1,1,7.38,9.85,228
2011-03-04 9:00,1,0,1,1,9.02,11.365,150
2011-03-04 10:00,1,0,1,1,9.84,11.365,66
2011-03-04 11:00,1,0,1,1,11.48,13.635,89
2011-03-04 12:00,1,0,1,1,13.12,15.15,97
2011-03-04 13:00,1,0,1,1,13.94,15.91,87
2011-03-04 14:00,1,0,1,1,14.76,16.665,95
2011-03-04 15:00,1,0,1,1,14.76,16.665,106
2011-03-04 16:00,1,0,1,1,14.76,17.425,118
2011-03-04 17:00,1,0,1,2,14.76,16.665,228
2011-03-04 18:00,1,0,1,2,13.94,15.15,187
2011-03-04 19:00,1,0,1,1,13.12,15.15,107
2011-03-04 20:00,1,0,1,2,12.3,14.395,87
2011-03-04 21:00,1,0,1,2,12.3,14.395,70
2011-03-04 22:00,1,0,1,1,12.3,14.395,44
2011-03-04 23:00,1,0,1,2,12.3,15.15,46
2011-03-05 0:00,1,0,0,2,11.48,14.395,19
2011-03-05 1:00,1,0,0,2,12.3,15.91,25
2011-03-05 2:00,1,0,0,2,12.3,14.395,20
2011-03-05 3:00,1,0,0,2,12.3,14.395,2
2011-03-05 4:00,1,0,0,2,12.3,15.15,1
2011-03-05 5:00,1,0,0,2,12.3,15.15,3
2011-03-05 6:00,1,0,0,2,12.3,14.395,4
2011-03-05 7:00,1,0,0,2,12.3,13.635,15
2011-03-05 8:00,1,0,0,2,12.3,13.635,45
2011-03-05 9:00,1,0,0,2,13.12,15.15,63
2011-03-05 10:00,1,0,0,2,13.94,16.665,103
2011-03-05 11:00,1,0,0,2,16.4,20.455,159
2011-03-05 12:00,1,0,0,2,18.04,21.97,167
2011-03-05 13:00,1,0,0,2,18.86,22.725,190
2011-03-05 14:00,1,0,0,2,19.68,23.485,198
2011-03-05 15:00,1,0,0,2,18.86,22.725,205
2011-03-05 16:00,1,0,0,2,19.68,23.485,204
2011-03-05 17:00,1,0,0,2,19.68,23.485,164
2011-03-05 18:00,1,0,0,2,19.68,23.485,152
2011-03-05 19:00,1,0,0,2,18.86,22.725,89
2011-03-05 20:00,1,0,0,2,18.04,21.97,70
2011-03-05 21:00,1,0,0,2,18.04,21.97,72
2011-03-05 22:00,1,0,0,2,17.22,21.21,63
2011-03-05 23:00,1,0,0,2,18.04,21.97,44
2011-03-06 0:00,1,0,0,2,17.22,21.21,52
2011-03-06 1:00,1,0,0,2,17.22,21.21,39
2011-03-06 2:00,1,0,0,2,16.4,20.455,32
2011-03-06 3:00,1,0,0,2,17.22,21.21,11
2011-03-06 4:00,1,0,0,2,17.22,21.21,3
2011-03-06 6:00,1,0,0,2,17.22,21.21,2
2011-03-06 7:00,1,0,0,3,17.22,21.21,5
2011-03-06 8:00,1,0,0,2,16.4,20.455,9
2011-03-06 9:00,1,0,0,2,17.22,21.21,22
2011-03-06 10:00,1,0,0,2,17.22,21.21,31
2011-03-06 11:00,1,0,0,2,17.22,21.21,62
2011-03-06 12:00,1,0,0,2,18.86,22.725,79
2011-03-06 13:00,1,0,0,2,18.86,22.725,105
2011-03-06 14:00,1,0,0,3,18.04,21.97,39
2011-03-06 15:00,1,0,0,3,18.04,21.97,7
2011-03-06 16:00,1,0,0,3,14.76,16.665,11
2011-03-06 17:00,1,0,0,3,13.94,15.15,25
2011-03-06 18:00,1,0,0,3,13.12,14.395,23
2011-03-06 19:00,1,0,0,3,12.3,12.88,11
2011-03-06 20:00,1,0,0,3,11.48,12.12,11
2011-03-06 21:00,1,0,0,3,9.84,9.09,7
2011-03-06 22:00,1,0,0,2,9.02,9.85,10
2011-03-06 23:00,1,0,0,2,9.02,9.85,9
2011-03-07 0:00,1,0,1,3,8.2,9.09,4
2011-03-07 1:00,1,0,1,3,8.2,9.09,2
2011-03-07 3:00,1,0,1,1,8.2,7.575,1
2011-03-07 4:00,1,0,1,1,8.2,7.575,1
2011-03-07 5:00,1,0,1,1,8.2,9.09,1
2011-03-07 6:00,1,0,1,1,8.2,9.09,34
2011-03-07 7:00,1,0,1,1,8.2,8.335,91
2011-03-07 8:00,1,0,1,1,8.2,9.09,211
2011-03-07 9:00,1,0,1,1,9.02,9.09,134
2011-03-07 10:00,1,0,1,1,9.84,10.605,58
2011-03-07 11:00,1,0,1,1,10.66,10.605,60
2011-03-07 12:00,1,0,1,1,12.3,13.635,96
2011-03-07 13:00,1,0,1,1,13.12,14.395,70
2011-03-07 14:00,1,0,1,1,13.12,14.395,77
2011-03-07 15:00,1,0,1,1,13.94,15.15,96
2011-03-07 16:00,1,0,1,1,13.94,15.15,122
2011-03-07 17:00,1,0,1,1,13.94,15.15,233
2011-03-07 18:00,1,0,1,1,13.12,15.15,233
2011-03-07 19:00,1,0,1,1,12.3,14.395,145
2011-03-07 20:00,1,0,1,1,12.3,15.15,92
2011-03-07 21:00,1,0,1,1,11.48,13.635,54
2011-03-07 22:00,1,0,1,1,10.66,12.88,35
2011-03-07 23:00,1,0,1,1,11.48,15.91,22
2011-03-08 0:00,1,0,1,1,10.66,14.395,10
2011-03-08 1:00,1,0,1,1,9.84,12.12,4
2011-03-08 2:00,1,0,1,1,9.84,12.12,1
2011-03-08 3:00,1,0,1,1,9.84,12.88,7
2011-03-08 4:00,1,0,1,1,9.02,13.635,2
2011-03-08 5:00,1,0,1,1,8.2,11.365,10
2011-03-08 6:00,1,0,1,1,8.2,12.88,45
2011-03-08 7:00,1,0,1,1,7.38,9.85,128
2011-03-08 8:00,1,0,1,1,9.02,11.365,257
2011-03-08 9:00,1,0,1,1,10.66,12.88,151
2011-03-08 10:00,1,0,1,2,12.3,14.395,71
2011-03-08 11:00,1,0,1,2,14.76,17.425,78
2011-03-08 12:00,1,0,1,2,14.76,18.94,99
2011-03-08 13:00,1,0,1,2,15.58,19.695,98
2011-03-08 14:00,1,0,1,2,15.58,19.695,72
2011-03-08 15:00,1,0,1,2,14.76,18.94,112
2011-03-08 16:00,1,0,1,1,15.58,19.695,108
2011-03-08 17:00,1,0,1,1,14.76,17.425,248
2011-03-08 18:00,1,0,1,1,13.94,16.665,235
2011-03-08 19:00,1,0,1,1,13.94,17.425,150
2011-03-08 20:00,1,0,1,1,13.12,16.665,76
2011-03-08 21:00,1,0,1,1,12.3,14.395,75
2011-03-08 22:00,1,0,1,1,12.3,14.395,55
2011-03-08 23:00,1,0,1,1,11.48,13.635,41
2011-03-09 0:00,1,0,1,1,10.66,14.395,9
2011-03-09 1:00,1,0,1,1,10.66,13.635,4
2011-03-09 2:00,1,0,1,1,10.66,13.635,2
2011-03-09 3:00,1,0,1,1,9.84,12.88,3
2011-03-09 4:00,1,0,1,1,9.84,12.88,2
2011-03-09 5:00,1,0,1,2,9.84,12.12,8
2011-03-09 6:00,1,0,1,2,9.84,12.88,49
2011-03-09 7:00,1,0,1,2,9.84,12.12,141
2011-03-09 8:00,1,0,1,2,9.84,12.12,249
2011-03-09 9:00,1,0,1,2,10.66,12.12,141
2011-03-09 10:00,1,0,1,2,12.3,14.395,57
2011-03-09 11:00,1,0,1,2,13.12,14.395,59
2011-03-09 12:00,1,0,1,2,13.12,15.15,98
2011-03-09 13:00,1,0,1,2,13.12,14.395,99
2011-03-09 14:00,1,0,1,2,13.94,15.15,71
2011-03-09 15:00,1,0,1,2,14.76,16.665,79
2011-03-09 16:00,1,0,1,2,13.94,15.15,112
2011-03-09 17:00,1,0,1,2,13.94,15.15,194
2011-03-09 18:00,1,0,1,2,13.94,15.91,188
2011-03-09 19:00,1,0,1,2,13.94,15.15,134
2011-03-09 20:00,1,0,1,2,13.12,15.91,91
2011-03-09 21:00,1,0,1,2,13.12,15.15,62
2011-03-09 22:00,1,0,1,3,13.12,15.91,21
2011-03-09 23:00,1,0,1,3,13.94,16.665,18
2011-03-10 0:00,1,0,1,3,13.94,15.91,3
2011-03-10 1:00,1,0,1,3,13.94,15.91,2
